fid,LH,fid_2,id,left,top,right,bottom,geom_wkt
"1",1,1204,1204,520830.139044465438928,1436241.728244151687250,522735.394932791183237,1434591.728244151920080,"MultiPolygon (((121.19339953 12.97925214, 121.19779561 12.98670649, 121.20657666 12.98669992, 121.21096112 12.97923899, 121.20656479 12.97178486, 121.19778426 12.97179143, 121.19339953 12.97925214)))"
"1",1,1205,1205,520830.139044465438928,1434591.728244151920080,522735.394932791183237,1432941.728244151687250,"MultiPolygon (((121.19338845 12.96433706, 121.19778426 12.97179143, 121.20656479 12.97178486, 121.21094899 12.96432393, 121.20655293 12.95686978, 121.19777292 12.95687635, 121.19338845 12.96433706)))"
"1",1,1206,1206,520830.139044465438928,1432941.728244151687250,522735.394932791183237,1431291.728244151687250,"MultiPolygon (((121.19337738 12.94942197, 121.19777292 12.95687635, 121.20655293 12.95686978, 121.21093688 12.94940885, 121.20654108 12.94195469, 121.1977616 12.94196124, 121.19337738 12.94942197)))"
"1",1,1207,1207,520830.139044465438928,1431291.728244151687250,522735.394932791183237,1429641.728244151687250,"MultiPolygon (((121.19336633 12.93450685, 121.1977616 12.94196124, 121.20654108 12.94195469, 121.21092478 12.93449375, 121.20652926 12.92703958, 121.19775029 12.92704613, 121.19336633 12.93450685)))"
"1",1,1208,1208,520830.139044465438928,1429641.728244151687250,522735.394932791183237,1427991.728244151920080,"MultiPolygon (((121.19335529 12.91959172, 121.19775029 12.92704613, 121.20652926 12.92703958, 121.2109127 12.91957864, 121.20651744 12.91212445, 121.197739 12.91213099, 121.19335529 12.91959172)))"
"1",1,1209,1209,520830.139044465438928,1427991.728244151920080,522735.394932791183237,1426341.728244151687250,"MultiPolygon (((121.19334426 12.90467658, 121.197739 12.91213099, 121.20651744 12.91212445, 121.21090063 12.90466351, 121.20650564 12.89720931, 121.19772772 12.89721584, 121.19334426 12.90467658)))"
"1",1,1210,1210,520830.139044465438928,1426341.728244151687250,522735.394932791183237,1424691.728244151687250,"MultiPolygon (((121.19333325 12.88976141, 121.19772772 12.89721584, 121.20650564 12.89720931, 121.21088858 12.88974836, 121.20649386 12.88229415, 121.19771645 12.88230067, 121.19333325 12.88976141)))"
"1",1,1211,1211,520830.139044465438928,1424691.728244151687250,522735.394932791183237,1423041.728244151687250,"MultiPolygon (((121.19332225 12.87484623, 121.19771645 12.88230067, 121.20649386 12.88229415, 121.21087655 12.8748332, 121.20648209 12.86737897, 121.19770521 12.86738549, 121.19332225 12.87484623)))"
"1",1,1212,1212,520830.139044465438928,1423041.728244151687250,522735.394932791183237,1421391.728244151920080,"MultiPolygon (((121.19331127 12.85993104, 121.19770521 12.86738549, 121.20648209 12.86737897, 121.21086453 12.85991801, 121.20647034 12.85246378, 121.19769397 12.85247029, 121.19331127 12.85993104)))"
"1",1,1213,1213,520830.139044465438928,1421391.728244151920080,522735.394932791183237,1419741.728244151687250,"MultiPolygon (((121.1933003 12.84501582, 121.19769397 12.85247029, 121.20647034 12.85246378, 121.21085252 12.84500282, 121.2064586 12.83754857, 121.19768275 12.83755507, 121.1933003 12.84501582)))"
"1",1,1214,1214,520830.139044465438928,1419741.728244151687250,522735.394932791183237,1418091.728244151687250,"MultiPolygon (((121.19328935 12.83010059, 121.19768275 12.83755507, 121.2064586 12.83754857, 121.21084053 12.8300876, 121.20644688 12.82263334, 121.19767155 12.82263983, 121.19328935 12.83010059)))"
"1",1,1215,1215,520830.139044465438928,1418091.728244151687250,522735.394932791183237,1416441.728244151687250,"MultiPolygon (((121.19327841 12.81518534, 121.19767155 12.82263983, 121.20644688 12.82263334, 121.21082856 12.81517237, 121.20643517 12.8077181, 121.19766036 12.80772458, 121.19327841 12.81518534)))"
"1",1,1216,1216,520830.139044465438928,1416441.728244151687250,522735.394932791183237,1414791.728244151920080,"MultiPolygon (((121.19326749 12.80027008, 121.19766036 12.80772458, 121.20643517 12.8077181, 121.2108166 12.80025712, 121.20642348 12.79280284, 121.19764918 12.79280931, 121.19326749 12.80027008)))"
"1",1,1217,1217,520830.139044465438928,1414791.728244151920080,522735.394932791183237,1413141.728244151687250,"MultiPolygon (((121.19325657 12.7853548, 121.19764918 12.79280931, 121.20642348 12.79280284, 121.21080466 12.78534186, 121.20641181 12.77788756, 121.19763802 12.77789403, 121.19325657 12.7853548)))"
"1",1,1218,1218,520830.139044465438928,1413141.728244151687250,522735.394932791183237,1411491.728244151687250,"MultiPolygon (((121.19324568 12.7704395, 121.19763802 12.77789403, 121.20641181 12.77788756, 121.21079274 12.77042658, 121.20640015 12.76297227, 121.19762687 12.76297872, 121.19324568 12.7704395)))"
"1",1,1219,1219,520830.139044465438928,1411491.728244151687250,522735.394932791183237,1409841.728244151687250,"MultiPolygon (((121.1932348 12.75552419, 121.19762687 12.76297872, 121.20640015 12.76297227, 121.21078083 12.75551128, 121.2063885 12.74805696, 121.19761574 12.74806341, 121.1932348 12.75552419)))"
"1",1,1221,1221,520830.139044465438928,1408191.728244151920080,522735.394932791183237,1406541.728244151687250,"MultiPolygon (((121.19321307 12.72569351, 121.19760462 12.73314807, 121.20637687 12.73314163, 121.21075705 12.72568063, 121.20636525 12.71822628, 121.19759352 12.71823272, 121.19321307 12.72569351)))"
"1",1,1222,1222,520830.139044465438928,1406541.728244151687250,522735.394932791183237,1404891.728244151687250,"MultiPolygon (((121.19320224 12.71077814, 121.19759352 12.71823272, 121.20636525 12.71822628, 121.21074519 12.71076528, 121.20635365 12.70331092, 121.19758243 12.70331735, 121.19320224 12.71077814)))"
"1",1,1223,1223,520830.139044465438928,1404891.728244151687250,522735.394932791183237,1403241.728244151687250,"MultiPolygon (((121.19319141 12.69586276, 121.19758243 12.70331735, 121.20635365 12.70331092, 121.21073334 12.69584992, 121.20634207 12.68839554, 121.19757136 12.68840196, 121.19319141 12.69586276)))"
"1",1,1224,1224,520830.139044465438928,1403241.728244151687250,522735.394932791183237,1401591.728244151920080,"MultiPolygon (((121.1931806 12.68094736, 121.19757136 12.68840196, 121.20634207 12.68839554, 121.21072151 12.68093453, 121.2063305 12.67348015, 121.1975603 12.67348656, 121.1931806 12.68094736)))"
"1",1,1233,1233,522259.080960709718056,1445316.728244151687250,524164.336849035520572,1443666.728244151687250,"MultiPolygon (((121.20663627 13.06127495, 121.21103422 13.06872901, 121.21981816 13.06872194, 121.22420362 13.06126082, 121.21980541 13.05380698, 121.211022 13.05381405, 121.20663627 13.06127495)))"
"1",1,1234,1234,522259.080960709718056,1443666.728244151687250,524164.336849035520572,1442016.728244151687250,"MultiPolygon (((121.20662432 13.04635998, 121.211022 13.05381405, 121.21980541 13.05380698, 121.22419062 13.04634586, 121.21979268 13.03889202, 121.21100979 13.03889907, 121.20662432 13.04635998)))"
"1",1,1235,1235,522259.080960709718056,1442016.728244151687250,524164.336849035520572,1440366.728244151687250,"MultiPolygon (((121.20661238 13.03144499, 121.21100979 13.03889907, 121.21979268 13.03889202, 121.22417763 13.03143089, 121.21977996 13.02397703, 121.2109976 13.02398408, 121.20661238 13.03144499)))"
"1",1,1236,1236,522259.080960709718056,1440366.728244151687250,524164.336849035520572,1438716.728244151687250,"MultiPolygon (((121.20660046 13.01652998, 121.2109976 13.02398408, 121.21977996 13.02397703, 121.22416466 13.0165159, 121.21976726 13.00906203, 121.21098543 13.00906906, 121.20660046 13.01652998)))"
"1",1,1237,1237,522259.080960709718056,1438716.728244151687250,524164.336849035520572,1437066.728244151687250,"MultiPolygon (((121.20658855 13.00161496, 121.21098543 13.00906906, 121.21976726 13.00906203, 121.2241517 13.00160089, 121.21975458 12.99414701, 121.21097326 12.99415404, 121.20658855 13.00161496)))"
"1",1,1238,1238,522259.080960709718056,1437066.728244151687250,524164.336849035520572,1435416.728244151687250,"MultiPolygon (((121.20657666 12.98669992, 121.21097326 12.99415404, 121.21975458 12.99414701, 121.22413876 12.98668587, 121.21974191 12.97923197, 121.21096112 12.97923899, 121.20657666 12.98669992)))"
"1",1,1239,1239,522259.080960709718056,1435416.728244151687250,524164.336849035520572,1433766.728244151687250,"MultiPolygon (((121.20656479 12.97178486, 121.21096112 12.97923899, 121.21974191 12.97923197, 121.22412584 12.97177083, 121.21972925 12.96431692, 121.21094899 12.96432393, 121.20656479 12.97178486)))"
"1",1,1240,1240,522259.080960709718056,1433766.728244151687250,524164.336849035520572,1432116.728244151687250,"MultiPolygon (((121.20655293 12.95686978, 121.21094899 12.96432393, 121.21972925 12.96431692, 121.22411293 12.95685577, 121.21971662 12.94940184, 121.21093688 12.94940885, 121.20655293 12.95686978)))"
"1",1,1241,1241,522259.080960709718056,1432116.728244151687250,524164.336849035520572,1430466.728244151687250,"MultiPolygon (((121.20654108 12.94195469, 121.21093688 12.94940885, 121.21971662 12.94940184, 121.22410005 12.94194069, 121.219704 12.93448676, 121.21092478 12.93449375, 121.20654108 12.94195469)))"
"1",1,1242,1242,522259.080960709718056,1430466.728244151687250,524164.336849035520572,1428816.728244151687250,"MultiPolygon (((121.20652926 12.92703958, 121.21092478 12.93449375, 121.219704 12.93448676, 121.22408717 12.9270256, 121.2196914 12.91957165, 121.2109127 12.91957864, 121.20652926 12.92703958)))"
"1",1,1243,1243,522259.080960709718056,1428816.728244151687250,524164.336849035520572,1427166.728244151687250,"MultiPolygon (((121.20651744 12.91212445, 121.2109127 12.91957864, 121.2196914 12.91957165, 121.22407432 12.91211049, 121.21967881 12.90465653, 121.21090063 12.90466351, 121.20651744 12.91212445)))"
"1",1,1244,1244,522259.080960709718056,1427166.728244151687250,524164.336849035520572,1425516.728244151687250,"MultiPolygon (((121.20650564 12.89720931, 121.21090063 12.90466351, 121.21967881 12.90465653, 121.22406148 12.89719537, 121.21966624 12.88974139, 121.21088858 12.88974836, 121.20650564 12.89720931)))"
"1",1,1245,1245,522259.080960709718056,1425516.728244151687250,524164.336849035520572,1423866.728244151687250,"MultiPolygon (((121.20649386 12.88229415, 121.21088858 12.88974836, 121.21966624 12.88974139, 121.22404866 12.88228022, 121.21965368 12.87482624, 121.21087655 12.8748332, 121.20649386 12.88229415)))"
"1",1,1246,1246,522259.080960709718056,1423866.728244151687250,524164.336849035520572,1422216.728244151687250,"MultiPolygon (((121.20648209 12.86737897, 121.21087655 12.8748332, 121.21965368 12.87482624, 121.22403585 12.86736506, 121.21964115 12.85991106, 121.21086453 12.85991801, 121.20648209 12.86737897)))"
"1",1,1247,1247,522259.080960709718056,1422216.728244151687250,524164.336849035520572,1420566.728244151687250,"MultiPolygon (((121.20647034 12.85246378, 121.21086453 12.85991801, 121.21964115 12.85991106, 121.22402306 12.85244989, 121.21962862 12.84499587, 121.21085252 12.84500282, 121.20647034 12.85246378)))"
"1",1,1248,1248,522259.080960709718056,1420566.728244151687250,524164.336849035520572,1418916.728244151687250,"MultiPolygon (((121.2064586 12.83754857, 121.21085252 12.84500282, 121.21962862 12.84499587, 121.22401029 12.83753469, 121.21961612 12.83008067, 121.21084053 12.8300876, 121.2064586 12.83754857)))"
"1",1,1249,1249,522259.080960709718056,1418916.728244151687250,524164.336849035520572,1417266.728244151687250,"MultiPolygon (((121.20644688 12.82263334, 121.21084053 12.8300876, 121.21961612 12.83008067, 121.22399753 12.82261948, 121.21960363 12.81516545, 121.21082856 12.81517237, 121.20644688 12.82263334)))"
"1",1,1250,1250,522259.080960709718056,1417266.728244151687250,524164.336849035520572,1415616.728244151687250,"MultiPolygon (((121.20643517 12.8077181, 121.21082856 12.81517237, 121.21960363 12.81516545, 121.22398479 12.80770426, 121.21959116 12.80025021, 121.2108166 12.80025712, 121.20643517 12.8077181)))"
"1",1,1252,1252,522259.080960709718056,1413966.728244151687250,524164.336849035520572,1412316.728244151687250,"MultiPolygon (((121.20641181 12.77788756, 121.21080466 12.78534186, 121.2195787 12.78533495, 121.22395936 12.77787375, 121.21956626 12.77041968, 121.21079274 12.77042658, 121.20641181 12.77788756)))"
"1",1,1253,1253,522259.080960709718056,1412316.728244151687250,524164.336849035520572,1410666.728244151687250,"MultiPolygon (((121.20640015 12.76297227, 121.21079274 12.77042658, 121.21956626 12.77041968, 121.22394667 12.76295848, 121.21955383 12.75550439, 121.21078083 12.75551128, 121.20640015 12.76297227)))"
"1",1,1254,1254,522259.080960709718056,1410666.728244151687250,524164.336849035520572,1409016.728244151687250,"MultiPolygon (((121.2063885 12.74805696, 121.21078083 12.75551128, 121.21955383 12.75550439, 121.223934 12.74804318, 121.21954142 12.74058908, 121.21076893 12.74059596, 121.2063885 12.74805696)))"
"1",1,1257,1257,522259.080960709718056,1405716.728244151687250,524164.336849035520572,1404066.728244151687250,"MultiPolygon (((121.20635365 12.70331092, 121.21074519 12.71076528, 121.21951666 12.71075842, 121.22389608 12.7032972, 121.2195043 12.69584306, 121.21073334 12.69584992, 121.20635365 12.70331092)))"
"1",1,1258,1258,522259.080960709718056,1404066.728244151687250,524164.336849035520572,1402416.728244151687250,"MultiPolygon (((121.20634207 12.68839554, 121.21073334 12.69584992, 121.2195043 12.69584306, 121.22388347 12.68838184, 121.21949195 12.68092769, 121.21072151 12.68093453, 121.20634207 12.68839554)))"
"1",1,1269,1269,523688.022876954055391,1444491.728244151687250,525593.278765279799700,1442841.728244151687250,"MultiPolygon (((121.21980541 13.05380698, 121.22420362 13.06126082, 121.23298729 13.0612533, 121.23737222 13.05379196, 121.23297376 13.04633835, 121.22419062 13.04634586, 121.21980541 13.05380698)))"
"1",1,1270,1270,523688.022876954055391,1442841.728244151687250,525593.278765279799700,1441191.728244151920080,"MultiPolygon (((121.21979268 13.03889202, 121.22419062 13.04634586, 121.23297376 13.04633835, 121.23735843 13.03887701, 121.23296024 13.03142339, 121.22417763 13.03143089, 121.21979268 13.03889202)))"
"1",1,1271,1271,523688.022876954055391,1441191.728244151920080,525593.278765279799700,1439541.728244151687250,"MultiPolygon (((121.21977996 13.02397703, 121.22417763 13.03143089, 121.23296024 13.03142339, 121.23734467 13.02396205, 121.23294675 13.01650841, 121.22416466 13.0165159, 121.21977996 13.02397703)))"
"1",1,1272,1272,523688.022876954055391,1439541.728244151687250,525593.278765279799700,1437891.728244151687250,"MultiPolygon (((121.21976726 13.00906203, 121.22416466 13.0165159, 121.23294675 13.01650841, 121.23733091 13.00904706, 121.23293327 13.00159341, 121.2241517 13.00160089, 121.21976726 13.00906203)))"
"1",1,1273,1273,523688.022876954055391,1437891.728244151687250,525593.278765279799700,1436241.728244151687250,"MultiPolygon (((121.21975458 12.99414701, 121.2241517 13.00160089, 121.23293327 13.00159341, 121.23731718 12.99413206, 121.2329198 12.9866784, 121.22413876 12.98668587, 121.21975458 12.99414701)))"
"1",1,1274,1274,523688.022876954055391,1436241.728244151687250,525593.278765279799700,1434591.728244151920080,"MultiPolygon (((121.21974191 12.97923197, 121.22413876 12.98668587, 121.2329198 12.9866784, 121.23730346 12.97921704, 121.23290636 12.97176337, 121.22412584 12.97177083, 121.21974191 12.97923197)))"
"1",1,1275,1275,523688.022876954055391,1434591.728244151920080,525593.278765279799700,1432941.728244151687250,"MultiPolygon (((121.21972925 12.96431692, 121.22412584 12.97177083, 121.23290636 12.97176337, 121.23728977 12.964302, 121.23289293 12.95684832, 121.22411293 12.95685577, 121.21972925 12.96431692)))"
"1",1,1276,1276,523688.022876954055391,1432941.728244151687250,525593.278765279799700,1431291.728244151687250,"MultiPolygon (((121.21971662 12.94940184, 121.22411293 12.95685577, 121.23289293 12.95684832, 121.23727608 12.94938695, 121.23287952 12.94193325, 121.22410005 12.94194069, 121.21971662 12.94940184)))"
"1",1,1277,1277,523688.022876954055391,1431291.728244151687250,525593.278765279799700,1429641.728244151687250,"MultiPolygon (((121.219704 12.93448676, 121.22410005 12.94194069, 121.23287952 12.94193325, 121.23726242 12.93447188, 121.23286612 12.92701817, 121.22408717 12.9270256, 121.219704 12.93448676)))"
"1",1,1278,1278,523688.022876954055391,1429641.728244151687250,525593.278765279799700,1427991.728244151920080,"MultiPolygon (((121.2196914 12.91957165, 121.22408717 12.9270256, 121.23286612 12.92701817, 121.23724878 12.9195568, 121.23285275 12.91210307, 121.22407432 12.91211049, 121.2196914 12.91957165)))"
"1",1,1279,1279,523688.022876954055391,1427991.728244151920080,525593.278765279799700,1426341.728244151687250,"MultiPolygon (((121.21967881 12.90465653, 121.22407432 12.91211049, 121.23285275 12.91210307, 121.23723515 12.90464169, 121.23283939 12.89718795, 121.22406148 12.89719537, 121.21967881 12.90465653)))"
